market,cohort,week,launch_week,treated,weeks_since_launch,log_gmv,gmv
mkt_05,early,46,30.0,1,16.0,9.270806067816753,10623.311545679622
mkt_05,early,47,30.0,1,17.0,9.289441898416841,10823.142000008631
mkt_05,early,48,30.0,1,18.0,9.283514021608154,10759.173533463716
mkt_05,early,49,30.0,1,19.0,9.263409607736731,10545.026518850911
mkt_05,early,50,30.0,1,20.0,9.287128917397144,10798.137206942725
mkt_05,early,51,30.0,1,21.0,9.314386937746464,11096.521255185018
mkt_05,early,52,30.0,1,22.0,9.313974207730887,11091.942332788865
mkt_05,early,53,30.0,1,23.0,9.339421817217517,11377.827873858952
mkt_05,early,54,30.0,1,24.0,9.37081980241404,11740.736227118929
mkt_05,early,55,30.0,1,25.0,9.357937830309137,11590.462380397217
mkt_05,early,56,30.0,1,26.0,9.357339737270879,11583.532278166842
mkt_05,early,57,30.0,1,27.0,9.381267589033158,11864.04395875682
mkt_05,early,58,30.0,1,28.0,9.429955642309958,12455.974201111232
mkt_05,early,59,30.0,1,29.0,9.43303323327925,12494.367644179312
mkt_05,early,60,30.0,1,30.0,9.456898978822617,12796.141751715193
mkt_05,early,61,30.0,1,31.0,9.486619581951894,13182.158716707212
mkt_05,early,62,30.0,1,32.0,9.465412443010704,12905.546291284769
mkt_05,early,63,30.0,1,33.0,9.50121789937506,13376.00754474265
mkt_05,early,64,30.0,1,34.0,9.496882103716574,13318.137456400062
mkt_05,early,65,30.0,1,35.0,9.464136855094125,12889.094627381337
mkt_05,early,66,30.0,1,36.0,9.532010575026765,13794.297692016324
mkt_05,early,67,30.0,1,37.0,9.49572733566111,13302.766973086724
mkt_05,early,68,30.0,1,38.0,9.473309401916412,13007.864328943206
mkt_05,early,69,30.0,1,39.0,9.486828290298392,13184.910230378204
mkt_05,early,70,30.0,1,40.0,9.487781617706501,13197.485760020394
mkt_05,early,71,30.0,1,41.0,9.522339953049105,13661.541207104066
mkt_05,early,72,30.0,1,42.0,9.5245191585155,13691.344974854072
mkt_05,early,73,30.0,1,43.0,9.539742557898442,13901.36836638632
mkt_05,early,74,30.0,1,44.0,9.585542448448825,14552.854638602083
mkt_05,early,75,30.0,1,45.0,9.58509777185181,14546.38476333221
mkt_05,early,76,30.0,1,46.0,9.582370840890798,14506.771811789617
mkt_05,early,77,30.0,1,47.0,9.575554574832541,14408.226034142004
mkt_05,early,78,30.0,1,48.0,9.58586211102131,14557.507385167708
mkt_05,early,79,30.0,1,49.0,9.516425876352823,13580.984249427473
mkt_05,early,80,30.0,1,50.0,9.56115310698859,14202.213432761268
mkt_05,early,81,30.0,1,51.0,9.515892215911494,13573.738548923066
mkt_05,early,82,30.0,1,52.0,9.574518752285751,14393.309395585575
mkt_05,early,83,30.0,1,53.0,9.584300678621187,14534.794558357935
mkt_05,early,84,30.0,1,54.0,9.616314651786361,15007.63952027893
mkt_05,early,85,30.0,1,55.0,9.624216437376536,15126.696431601507
mkt_05,early,86,30.0,1,56.0,9.59922782152237,14753.38491971402
mkt_05,early,87,30.0,1,57.0,9.578048158885565,14444.198988966484
mkt_05,early,88,30.0,1,58.0,9.606860801488716,14866.42809052456
mkt_05,early,89,30.0,1,59.0,9.588985304860657,14603.044375958592
mkt_05,early,90,30.0,1,60.0,9.621238102316196,15081.711085242754
mkt_05,early,91,30.0,1,61.0,9.655913863520672,15613.85380431099
mkt_05,early,92,30.0,1,62.0,9.633147611468788,15262.400687996103
mkt_05,early,93,30.0,1,63.0,9.674896886502584,15913.083102555951
mkt_05,early,94,30.0,1,64.0,9.675947017037995,15929.802694374941
mkt_05,early,95,30.0,1,65.0,9.641399943831265,15388.872215928666
mkt_05,early,96,30.0,1,66.0,9.697959790226369,16284.34979390426
mkt_05,early,97,30.0,1,67.0,9.717141516096595,16599.72679533078
mkt_05,early,98,30.0,1,68.0,9.711137035228425,16500.352696875427
mkt_05,early,99,30.0,1,69.0,9.708885078551953,16463.236425259056
mkt_05,early,100,30.0,1,70.0,9.715782976364737,16577.190718485348
mkt_05,early,101,30.0,1,71.0,9.744487360894492,17059.923909990594
mkt_05,early,102,30.0,1,72.0,9.789138399994384,17838.92952258717
mkt_05,early,103,30.0,1,73.0,9.766252477203347,17435.305430637105
mkt_25,mid,0,55.0,0,,8.690188798327544,5944.3044115062985
mkt_25,mid,1,55.0,0,,8.653769580760223,5731.712213891972
mkt_25,mid,2,55.0,0,,8.684504586107694,5910.611573072556
mkt_25,mid,3,55.0,0,,8.704887804299165,6032.325101056323
mkt_25,mid,4,55.0,0,,8.76926094565292,6433.416062852401
mkt_25,mid,5,55.0,0,,8.672840754723639,5842.07169215501
mkt_25,mid,6,55.0,0,,8.743655175856222,6270.774657627915
mkt_25,mid,7,55.0,0,,8.710981556115014,6069.196822555702
mkt_25,mid,8,55.0,0,,8.725849407357039,6160.1068820368
mkt_25,mid,9,55.0,0,,8.724134962936606,6149.554769253735
mkt_25,mid,10,55.0,0,,8.740543351823655,6251.2914402396045
mkt_25,mid,11,55.0,0,,8.726443809909597,6163.769553734376
mkt_25,mid,12,55.0,0,,8.770304776326002,6440.134965960013
mkt_25,mid,13,55.0,0,,8.72828783513371,6175.1461864421335
mkt_25,mid,14,55.0,0,,8.767412835801249,6421.537383180184
mkt_25,mid,15,55.0,0,,8.726278085374043,6162.748150525944
mkt_25,mid,16,55.0,0,,8.736741126126763,6227.567749281407
mkt_25,mid,17,55.0,0,,8.7084200178394,6053.670237053794
mkt_25,mid,18,55.0,0,,8.742808632594235,6265.46842189
mkt_25,mid,19,55.0,0,,8.758290488039908,6363.224266659771
mkt_25,mid,20,55.0,0,,8.72050885830028,6127.296220496144
mkt_25,mid,21,55.0,0,,8.711579304002363,6072.8257566200755
mkt_25,mid,22,55.0,0,,8.685171901662118,5914.5571324315715
mkt_25,mid,23,55.0,0,,8.70631156839424,6040.919825923492
mkt_25,mid,24,55.0,0,,8.6707667474493,5829.9677491399625
mkt_25,mid,25,55.0,0,,8.687446009017451,5928.022775665933
mkt_25,mid,26,55.0,0,,8.710947856209186,6068.992294640638
mkt_25,mid,27,55.0,0,,8.731314904405819,6193.867102173064
mkt_25,mid,28,55.0,0,,8.76378058081683,6398.255031329311
mkt_25,mid,29,55.0,0,,8.664625207708683,5794.272494631748
mkt_25,mid,30,55.0,0,,8.702611742957851,6018.6107723428095
mkt_25,mid,31,55.0,0,,8.661347767934117,5775.3132014350895
mkt_25,mid,32,55.0,0,,8.642364381505185,5666.712267281481
mkt_25,mid,33,55.0,0,,8.656717668121683,5748.634734507406
mkt_25,mid,34,55.0,0,,8.639922181993098,5652.889910693546
mkt_25,mid,35,55.0,0,,8.637369573020049,5638.478694109296
mkt_25,mid,36,55.0,0,,8.631346703035042,5604.620932817593
mkt_25,mid,37,55.0,0,,8.604296421338196,5455.046493550574
mkt_25,mid,38,55.0,0,,8.605623266638176,5462.28930033119
mkt_25,mid,39,55.0,0,,8.656206749698962,5745.6984012932935
mkt_25,mid,40,55.0,0,,8.633718049603539,5617.927202086929
mkt_25,mid,41,55.0,0,,8.622749543159273,5556.643640346373
mkt_25,mid,42,55.0,0,,8.639254479891243,5649.116724041129
mkt_25,mid,43,55.0,0,,8.668062998513268,5814.226270134204
mkt_25,mid,44,55.0,0,,8.64708646950572,5693.534259344757
mkt_25,mid,45,55.0,0,,8.634134188552297,5620.265526907276
mkt_25,mid,46,55.0,0,,8.688516697260912,5934.373239035374
mkt_25,mid,47,55.0,0,,8.70015500007639,6003.842741227035
mkt_25,mid,48,55.0,0,,8.671158003783818,5832.249207240215
mkt_25,mid,49,55.0,0,,8.690702359771553,5947.357961089056
mkt_25,mid,50,55.0,0,,8.70162527008252,6012.676503547553
mkt_25,mid,51,55.0,0,,8.707791752832884,6049.868122375735
mkt_25,mid,52,55.0,0,,8.702677689527352,6019.007692164015
mkt_25,mid,53,55.0,0,,8.719549386927964,6121.420074630542
mkt_25,mid,54,55.0,0,,8.723713033812386,6146.96064030336
mkt_25,mid,55,55.0,1,0.0,8.70453954708792,6030.224666106344
mkt_25,mid,56,55.0,1,1.0,8.777700629223744,6487.941825144895
mkt_25,mid,57,55.0,1,2.0,8.754402253153152,6338.530594583188
mkt_25,mid,58,55.0,1,3.0,8.802968630370973,6653.967886493128
mkt_25,mid,59,55.0,1,4.0,8.866330808707161,7089.221484038726
mkt_25,mid,60,55.0,1,5.0,8.8622400616112,7060.280507307216
mkt_25,mid,61,55.0,1,6.0,8.891950933412145,7273.194869973147
mkt_25,mid,62,55.0,1,7.0,8.844947542394348,6939.240034533961
mkt_25,mid,63,55.0,1,8.0,8.822518943786003,6785.334994012584
mkt_25,mid,64,55.0,1,9.0,8.842471125367187,6922.076842738393
mkt_25,mid,65,55.0,1,10.0,8.850686528491982,6979.178730813434
mkt_25,mid,66,55.0,1,11.0,8.84311378407989,6926.526805481886
mkt_25,mid,67,55.0,1,12.0,8.873831624278456,7142.596354214336
mkt_25,mid,68,55.0,1,13.0,8.834956230055685,6870.253128709135
mkt_25,mid,69,55.0,1,14.0,8.843113997148079,6926.528281304565
mkt_25,mid,70,55.0,1,15.0,8.802008367432775,6647.581394586259
mkt_25,mid,71,55.0,1,16.0,8.837767398609166,6889.5937403818225
mkt_25,mid,72,55.0,1,17.0,8.828974528614422,6829.279992372366
mkt_25,mid,73,55.0,1,18.0,8.819006964468196,6761.546834062354
mkt_25,mid,74,55.0,1,19.0,8.84580065322347,6945.162501254355
mkt_25,mid,75,55.0,1,20.0,8.845700529255415,6944.467158836745
mkt_25,mid,76,55.0,1,21.0,8.833477348117789,6860.1003446831955
mkt_25,mid,77,55.0,1,22.0,8.867411523812766,7096.887054186151
mkt_25,mid,78,55.0,1,23.0,8.817874270750533,6753.8924083200845
mkt_25,mid,79,55.0,1,24.0,8.804961530760027,6667.241804087357
mkt_25,mid,80,55.0,1,25.0,8.751819560102373,6322.181237437875
mkt_25,mid,81,55.0,1,26.0,8.774091601601894,6464.568866085961
mkt_25,mid,82,55.0,1,27.0,8.785147283512272,6536.4356191280085
mkt_25,mid,83,55.0,1,28.0,8.777434598160477,6486.216060646395
mkt_25,mid,84,55.0,1,29.0,8.826940994019388,6815.406526116365
mkt_25,mid,85,55.0,1,30.0,8.784681639572147,6533.392676010941
mkt_25,mid,86,55.0,1,31.0,8.812706605077787,6719.080575790304
mkt_25,mid,87,55.0,1,32.0,8.770494402330742,6441.356298818171
mkt_25,mid,88,55.0,1,33.0,8.766114617374836,6413.206234019205
mkt_25,mid,89,55.0,1,34.0,8.762473029520399,6389.894451802665
mkt_25,mid,90,55.0,1,35.0,8.775935066942486,6476.497065965957
mkt_25,mid,91,55.0,1,36.0,8.820855119852794,6774.054778003653
mkt_25,mid,92,55.0,1,37.0,8.727783963259862,6172.035487724496
mkt_25,mid,93,55.0,1,38.0,8.735456160350898,6219.57067693919
mkt_25,mid,94,55.0,1,39.0,8.76823014261485,6426.787894784436
mkt_25,mid,95,55.0,1,40.0,8.780487914008768,6506.0507923806845
mkt_25,mid,96,55.0,1,41.0,8.797777572471052,6619.516251510316
mkt_25,mid,97,55.0,1,42.0,8.810474609374236,6704.100340942281
mkt_25,mid,98,55.0,1,43.0,8.79001035931356,6568.300218195918
mkt_25,mid,99,55.0,1,44.0,8.836504423555377,6880.897847860545
mkt_25,mid,100,55.0,1,45.0,8.83816072525986,6892.304134212483
mkt_25,mid,101,55.0,1,46.0,8.829730631580995,6834.445583847582
mkt_25,mid,102,55.0,1,47.0,8.858897785336621,7036.722489907267
mkt_25,mid,103,55.0,1,48.0,8.848274592716773,6962.365684096175
mkt_28,mid,0,55.0,0,,9.237114776771826,10271.360596551247
mkt_28,mid,1,55.0,0,,9.273936846334786,10656.622899283147
mkt_28,mid,2,55.0,0,,9.26382668120899,10549.425486958868
mkt_28,mid,3,55.0,0,,9.273412255077789,10651.033994154617
mkt_28,mid,4,55.0,0,,9.31596577585355,11114.05470339471
mkt_28,mid,5,55.0,0,,9.216788183468763,10064.68643378392
mkt_28,mid,6,55.0,0,,9.24197614405885,10321.415020841428
mkt_28,mid,7,55.0,0,,9.247899267773096,10382.731452054246
mkt_28,mid,8,55.0,0,,9.276606221932797,10685.107429448535
mkt_28,mid,9,55.0,0,,9.28470578562138,10772.003572964095
mkt_28,mid,10,55.0,0,,9.261413860986332,10524.002302926641
mkt_28,mid,11,55.0,0,,9.275105903571013,10669.088386411555
mkt_28,mid,12,55.0,0,,9.281658492734866,10739.228086718487
mkt_28,mid,13,55.0,0,,9.370138324997868,11732.737906177996
mkt_28,mid,14,55.0,0,,9.352930725195343,11532.572767575602
mkt_28,mid,15,55.0,0,,9.300650828990403,10945.14030522028
mkt_28,mid,16,55.0,0,,9.29749223713053,10910.623614912462
mkt_28,mid,17,55.0,0,,9.274600474866606,10663.697285414566
mkt_28,mid,18,55.0,0,,9.251618368452824,10421.417770219623
mkt_28,mid,19,55.0,0,,9.286906019702695,10795.73059527901
mkt_28,mid,20,55.0,0,,9.264939244509117,10561.168922039198
mkt_28,mid,21,55.0,0,,9.28160006052108,10738.600588180274
mkt_28,mid,22,55.0,0,,9.240029152903654,10301.338867475279
mkt_28,mid,23,55.0,0,,9.259768592714469,10506.701731787598
mkt_28,mid,24,55.0,0,,9.280853446812339,10730.585994043659
mkt_28,mid,25,55.0,0,,9.285751460165704,10783.273474189215
mkt_28,mid,26,55.0,0,,9.281820361608943,10740.96657417705
mkt_28,mid,27,55.0,0,,9.231209803490549,10210.88720925334
mkt_28,mid,28,55.0,0,,9.280577002219925,10727.619991558737
mkt_28,mid,29,55.0,0,,9.224721188149106,10144.847175746923
mkt_28,mid,30,55.0,0,,9.247764428683848,10381.331548384325
mkt_28,mid,31,55.0,0,,9.219978826833826,10096.85054359065
mkt_28,mid,32,55.0,0,,9.176503819070353,9667.29500852907
mkt_28,mid,33,55.0,0,,9.202542894135709,9922.328436283518
mkt_28,mid,34,55.0,0,,9.211830489422658,10014.91228223138
mkt_28,mid,35,55.0,0,,9.214033036409825,10036.994907187593
mkt_28,mid,36,55.0,0,,9.201906652736069,9916.017448020426
mkt_28,mid,37,55.0,0,,9.241197049212918,10313.376791274175
mkt_28,mid,38,55.0,0,,9.23283217613887,10227.466518649258
mkt_28,mid,39,55.0,0,,9.196666880918166,9864.195664974397
mkt_28,mid,40,55.0,0,,9.222373299418589,10121.056143667389
mkt_28,mid,41,55.0,0,,9.248758401088118,10391.655435442435
mkt_28,mid,42,55.0,0,,9.25059284859873,10410.735877571118
mkt_28,mid,43,55.0,0,,9.179805685574058,9699.267882131142
mkt_28,mid,44,55.0,0,,9.181507129603627,9715.784690788569
mkt_28,mid,45,55.0,0,,9.249528714137417,10399.663347131638
mkt_28,mid,46,55.0,0,,9.19304962564775,9828.578807685066
mkt_28,mid,47,55.0,0,,9.189036208766813,9789.211674782762
mkt_28,mid,48,55.0,0,,9.20784070477878,9975.034543691456
mkt_28,mid,49,55.0,0,,9.23784500641858,10278.86378776427
mkt_28,mid,50,55.0,0,,9.228772015238915,10186.025544425434
mkt_28,mid,51,55.0,0,,9.223807938202905,10135.58662385234
mkt_28,mid,52,55.0,0,,9.23077975339495,10206.496960314007
mkt_28,mid,53,55.0,0,,9.246869235027551,10372.042404649914
mkt_28,mid,54,55.0,0,,9.24859782569728,10389.986925273855
mkt_28,mid,55,55.0,1,0.0,9.348654953866781,11483.367394019451
mkt_28,mid,56,55.0,1,1.0,9.327038566113432,11237.802150472826
mkt_28,mid,57,55.0,1,2.0,9.369661913871225,11727.149630557546
mkt_28,mid,58,55.0,1,3.0,9.36957911117417,11726.178631140614
mkt_28,mid,59,55.0,1,4.0,9.387842292258606,11942.3035115981
mkt_28,mid,60,55.0,1,5.0,9.381922331234135,11871.814392548737
mkt_28,mid,61,55.0,1,6.0,9.346776987069822,11461.822248202483
mkt_28,mid,62,55.0,1,7.0,9.37536998538639,11794.28045080753
mkt_28,mid,63,55.0,1,8.0,9.363917609187723,11659.978420662545
mkt_28,mid,64,55.0,1,9.0,9.34987246826272,11497.357073725629
mkt_28,mid,65,55.0,1,10.0,9.375663875169334,11797.747178722197
mkt_28,mid,66,55.0,1,11.0,9.431452157670003,12474.628712727623
mkt_28,mid,67,55.0,1,12.0,9.401345003679253,12104.650585830444
mkt_28,mid,68,55.0,1,13.0,9.432995476349378,12493.895904122155
mkt_28,mid,69,55.0,1,14.0,9.401108187434358,12101.784347332257
mkt_28,mid,70,55.0,1,15.0,9.402585600518602,12119.676895957848
mkt_28,mid,71,55.0,1,16.0,9.360061721530794,11615.105422008219
mkt_28,mid,72,55.0,1,17.0,9.397847364518189,12062.386840661582
mkt_28,mid,73,55.0,1,18.0,9.411599025629013,12229.41049087971
mkt_28,mid,74,55.0,1,19.0,9.392686172872097,12000.290932750197
mkt_28,mid,75,55.0,1,20.0,9.41947649613205,12326.127754843223
mkt_28,mid,76,55.0,1,21.0,9.40934608031219,12201.889311284038
mkt_28,mid,77,55.0,1,22.0,9.364126433272679,11662.413559235785
mkt_28,mid,78,55.0,1,23.0,9.346780562094565,11461.863224573874
mkt_28,mid,79,55.0,1,24.0,9.335747173358367,11336.09513197345
mkt_28,mid,80,55.0,1,25.0,9.360487016780281,11620.046321762611
mkt_28,mid,81,55.0,1,26.0,9.358467672358984,11596.605121941202
mkt_28,mid,82,55.0,1,27.0,9.325533709648356,11220.903589396921
mkt_28,mid,83,55.0,1,28.0,9.348645380932423,11483.257465023351
mkt_28,mid,84,55.0,1,29.0,9.359838658471036,11612.514809999031
mkt_28,mid,85,55.0,1,30.0,9.357213876254571,11582.07445476537
mkt_28,mid,86,55.0,1,31.0,9.37202362232703,11754.878469831094
mkt_28,mid,87,55.0,1,32.0,9.353384523811826,11537.807420791385
mkt_28,mid,88,55.0,1,33.0,9.292436948221026,10855.606441377757
mkt_28,mid,89,55.0,1,34.0,9.358845004575558,11600.981720320458
mkt_28,mid,90,55.0,1,35.0,9.314405252710207,11096.724489430588
mkt_28,mid,91,55.0,1,36.0,9.355623665808311,11563.671155415623
mkt_28,mid,92,55.0,1,37.0,9.338867593848576,11371.52376286766
mkt_28,mid,93,55.0,1,38.0,9.326361862317352,11230.200059569997
mkt_28,mid,94,55.0,1,39.0,9.287564880762044,10802.845825492135
mkt_28,mid,95,55.0,1,40.0,9.326560589118337,11232.432023070394
mkt_28,mid,96,55.0,1,41.0,9.292042461930981,10851.324898027113
mkt_28,mid,97,55.0,1,42.0,9.373109087329542,11767.644906525518
mkt_28,mid,98,55.0,1,43.0,9.387592596622234,11939.32194278088
mkt_28,mid,99,55.0,1,44.0,9.340938925598348,11395.102372211877
mkt_28,mid,100,55.0,1,45.0,9.36956557389871,11726.019891704836
mkt_28,mid,101,55.0,1,46.0,9.356381958951944,11572.443133413059
mkt_28,mid,102,55.0,1,47.0,9.368283885022219,11711.000409651744
mkt_28,mid,103,55.0,1,48.0,9.40976258202705,12206.972477606974
mkt_21,mid,0,55.0,0,,9.45538554395347,12776.790271893466
mkt_21,mid,1,55.0,0,,9.50550334603879,13433.452712835995
mkt_21,mid,2,55.0,0,,9.454849832380248,12769.947430534477
mkt_21,mid,3,55.0,0,,9.504530029996655,13420.38407879662
mkt_21,mid,4,55.0,0,,9.488068706221194,13201.275150524134
mkt_21,mid,5,55.0,0,,9.504769442846879,13423.597475848948
mkt_21,mid,6,55.0,0,,9.473377884373168,13008.755169952743
mkt_21,mid,7,55.0,0,,9.483799206559814,13145.032460248296
mkt_21,mid,8,55.0,0,,9.49058598677826,13234.548325176667
mkt_21,mid,9,55.0,0,,9.478278854205675,13072.667174073373
mkt_21,mid,10,55.0,0,,9.52408190432906,13685.359685587595
mkt_21,mid,11,55.0,0,,9.52474751487467,13694.471837550593
mkt_21,mid,12,55.0,0,,9.527098408999592,13726.703963250082
mkt_21,mid,13,55.0,0,,9.556530442545478,14136.712875899984
mkt_21,mid,14,55.0,0,,9.553847946606709,14098.842017943378
mkt_21,mid,15,55.0,0,,9.511621668833,13515.894859428981
mkt_21,mid,16,55.0,0,,9.52628242056833,13715.5077002485
mkt_21,mid,17,55.0,0,,9.498438422356704,13338.880859460764
mkt_21,mid,18,55.0,0,,9.510926948050738,13506.508347259336
mkt_21,mid,19,55.0,0,,9.486179296071922,13176.356075860856
mkt_21,mid,20,55.0,0,,9.542055881328176,13933.563952577779
mkt_21,mid,21,55.0,0,,9.504805928653333,13424.087255563321
mkt_21,mid,22,55.0,0,,9.486899293581825,13185.846435532749
mkt_21,mid,23,55.0,0,,9.521297712695901,13647.310015020632
mkt_21,mid,24,55.0,0,,9.435835249984718,12529.426165385703
mkt_21,mid,25,55.0,0,,9.43953009272188,12575.806055088675
mkt_21,mid,26,55.0,0,,9.504889537965864,13425.209681192082
mkt_21,mid,27,55.0,0,,9.479667319814954,13090.830729684254
mkt_21,mid,28,55.0,0,,9.47972816856317,13091.627314582616
mkt_21,mid,29,55.0,0,,9.426147301643875,12408.627820822023
mkt_21,mid,30,55.0,0,,9.446266433282663,12660.806943535756
mkt_21,mid,31,55.0,0,,9.48556039581714,13168.203748727297
mkt_21,mid,32,55.0,0,,9.447069935422595,12670.984017110819
mkt_21,mid,33,55.0,0,,9.430565510331775,12463.573018359364
mkt_21,mid,34,55.0,0,,9.407918629643977,12184.484141699075
mkt_21,mid,35,55.0,0,,9.405366733699331,12153.430246037842
mkt_21,mid,36,55.0,0,,9.369047127612854,11719.942155870029
mkt_21,mid,37,55.0,0,,9.426512883714166,12413.165021979392
mkt_21,mid,38,55.0,0,,9.446274352392066,12660.907206248077
mkt_21,mid,39,55.0,0,,9.381509190037281,11866.910669976434
mkt_21,mid,40,55.0,0,,9.405224842768451,12151.705906843783
mkt_21,mid,41,55.0,0,,9.389940530686102,11967.38761875479
mkt_21,mid,42,55.0,0,,9.396234107815031,12042.942802564292
mkt_21,mid,43,55.0,0,,9.430953448943834,12468.40905755992
mkt_21,mid,44,55.0,0,,9.37199470075908,11754.53850523087
mkt_21,mid,45,55.0,0,,9.447520374251804,12676.69280594996
mkt_21,mid,46,55.0,0,,9.45843446906341,12815.805195144088
mkt_21,mid,47,55.0,0,,9.436227184367127,12534.337840756116
mkt_21,mid,48,55.0,0,,9.378706428838159,11833.697119764418
mkt_21,mid,49,55.0,0,,9.42348102814574,12375.58709269795
mkt_21,mid,50,55.0,0,,9.483530207943414,13141.496940250265
mkt_21,mid,51,55.0,0,,9.392321469954053,11995.915189601305
mkt_21,mid,52,55.0,0,,9.460969849465018,12848.339362283661
mkt_21,mid,53,55.0,0,,9.457524083580552,12804.143181412737
mkt_21,mid,54,55.0,0,,9.513369836930309,13539.54358057603
mkt_21,mid,55,55.0,1,0.0,9.497729867680798,13329.432880656492
mkt_21,mid,56,55.0,1,1.0,9.553016795974258,14087.128624954654
mkt_21,mid,57,55.0,1,2.0,9.585270175684979,14548.892832018271
mkt_21,mid,58,55.0,1,3.0,9.651675993137609,15547.824326713568
mkt_21,mid,59,55.0,1,4.0,9.611705531436158,14938.626669999476
mkt_21,mid,60,55.0,1,5.0,9.633773732421314,15271.95978911718
mkt_21,mid,61,55.0,1,6.0,9.60087832244954,14777.755501504413
mkt_21,mid,62,55.0,1,7.0,9.664839141947425,15753.835555630449
mkt_21,mid,63,55.0,1,8.0,9.615752512115513,14999.205501509163
mkt_21,mid,64,55.0,1,9.0,9.61800393731195,15033.013134099057
mkt_21,mid,65,55.0,1,10.0,9.631220954930761,15233.023592798185
mkt_21,mid,66,55.0,1,11.0,9.58580902889974,14556.734662300007
mkt_21,mid,67,55.0,1,12.0,9.635051602015428,15291.48783666596
mkt_21,mid,68,55.0,1,13.0,9.652118054107389,15554.698932398878
mkt_21,mid,69,55.0,1,14.0,9.62568055516475,15148.859917942033
mkt_21,mid,70,55.0,1,15.0,9.57114634890931,14344.851106756912
mkt_21,mid,71,55.0,1,16.0,9.607659643765793,14878.308766553726
mkt_21,mid,72,55.0,1,17.0,9.631793614521053,15241.749428075907
mkt_21,mid,73,55.0,1,18.0,9.57524932348377,14403.828574911022
mkt_21,mid,74,55.0,1,19.0,9.60937464926083,14903.847040725987
mkt_21,mid,75,55.0,1,20.0,9.656866592969587,15628.736671188437
mkt_21,mid,76,55.0,1,21.0,9.631732359776226,15240.815827198012
mkt_21,mid,77,55.0,1,22.0,9.618276697500145,15037.114100855444
mkt_21,mid,78,55.0,1,23.0,9.651772873810536,15549.330683364144
mkt_21,mid,79,55.0,1,24.0,9.607823503409662,14880.746920681673
mkt_21,mid,80,55.0,1,25.0,9.605854452356828,14851.474798899388
mkt_21,mid,81,55.0,1,26.0,9.649467509256032,15513.525095884585
mkt_21,mid,82,55.0,1,27.0,9.571731758466434,14353.2511781915
mkt_21,mid,83,55.0,1,28.0,9.560087266890271,14187.08420829905
mkt_21,mid,84,55.0,1,29.0,9.588647302677785,14598.109349154844
mkt_21,mid,85,55.0,1,30.0,9.585434615849262,14551.285451061654
mkt_21,mid,86,55.0,1,31.0,9.553083037824486,14088.061813326882
mkt_21,mid,87,55.0,1,32.0,9.528997952389746,13752.803213513487
mkt_21,mid,88,55.0,1,33.0,9.608886791036504,14896.57784968455
mkt_21,mid,89,55.0,1,34.0,9.55892145411369,14170.55436149206
mkt_21,mid,90,55.0,1,35.0,9.5436911203785,13956.367299843836
mkt_21,mid,91,55.0,1,36.0,9.587042264215965,14574.697615572033
mkt_21,mid,92,55.0,1,37.0,9.569405032142859,14319.89391250911
mkt_21,mid,93,55.0,1,38.0,9.565632864927993,14265.978630832084
mkt_21,mid,94,55.0,1,39.0,9.582426999934013,14507.586521091136
mkt_21,mid,95,55.0,1,40.0,9.534489092620255,13828.529506088566
mkt_21,mid,96,55.0,1,41.0,9.576102741936422,14416.126314818366
mkt_21,mid,97,55.0,1,42.0,9.633334067224208,15265.246715766794
mkt_21,mid,98,55.0,1,43.0,9.598234383918697,14738.735630135703
mkt_21,mid,99,55.0,1,44.0,9.58868713147876,14598.690785925617
mkt_21,mid,100,55.0,1,45.0,9.58689297864017,14572.52198584557
mkt_21,mid,101,55.0,1,46.0,9.602136124556239,14796.354688102425
mkt_21,mid,102,55.0,1,47.0,9.615848384784737,15000.643584312147
mkt_21,mid,103,55.0,1,48.0,9.61948007114432,15055.220259701075
mkt_20,mid,0,55.0,0,,8.982088886376113,7959.240712215708
mkt_20,mid,1,55.0,0,,8.922330157741667,7497.53934037419
mkt_20,mid,2,55.0,0,,8.992920026421183,8045.916916720488
mkt_20,mid,3,55.0,0,,8.975334979850972,7905.665867832194
mkt_20,mid,4,55.0,0,,9.001153727316058,8112.438071875243
mkt_20,mid,5,55.0,0,,8.96361309710636,7813.537592815787
mkt_20,mid,6,55.0,0,,9.025501545217445,8312.382464186814
mkt_20,mid,7,55.0,0,,9.024724134724377,8305.922842051104
mkt_20,mid,8,55.0,0,,9.026824445607646,8323.386195007319
mkt_20,mid,9,55.0,0,,8.971488776866824,7875.3174726364205
mkt_20,mid,10,55.0,0,,9.039251397407696,8427.465871217977
mkt_20,mid,11,55.0,0,,9.030422312074315,8353.386563385155
mkt_20,mid,12,55.0,0,,8.984753546078533,7980.477662259981
mkt_20,mid,13,55.0,0,,9.030940792714844,8357.718755582973
mkt_20,mid,14,55.0,0,,9.040985755394892,8442.094796193003
mkt_20,mid,15,55.0,0,,9.04997137499975,8518.29408490886
mkt_20,mid,16,55.0,0,,9.037277994337824,8410.85148303061
mkt_20,mid,17,55.0,0,,9.038015713047654,8417.058614812362
mkt_20,mid,18,55.0,0,,9.064705978474194,8644.73702618437
mkt_20,mid,19,55.0,0,,9.050162649049339,8519.92356934815
mkt_20,mid,20,55.0,0,,8.949032659238568,7700.439308286765
mkt_20,mid,21,55.0,0,,9.00774856098886,8166.115052477354
mkt_20,mid,22,55.0,0,,9.009020936542566,8176.512030666641
